Account Link,Account profie picture,Account name,Mention tag,,People opinion
https://twitter.com/barcampven,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Venezuela,@barcampven,,
https://twitter.com/bcnordkirche,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Nordkirche,@bcnordkirche,,
https://twitter.com/barcampmalaga,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Málaga,@barcampmalaga,,
https://twitter.com/BarcampBrno,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Brno,@BarcampBrno,,
https://twitter.com/bcl7,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp London 7,@bcl7,,"If you don't want to spam your non-BCL7 followers, get yourselves to follow me and start your Tweets with"
https://twitter.com/barcampcincy,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Cincinnati,@barcampcincy,,A nascent BarCamp for the Queen City- Maybe Janurary?
https://twitter.com/BarcampHyde,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Hyderabad,@BarcampHyde,,
https://twitter.com/BarcampFreiburg,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Dejan Mihajlovic,@BarcampFreiburg,,
https://twitter.com/DigitalBarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Bildung Digital?!,@DigitalBarcamp,,
https://twitter.com/CornwallBarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Cornwall Barcamp,@CornwallBarcamp,,
https://twitter.com/BCsme,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp S & E,@BCsme,,
https://twitter.com/GenderBerlin,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BARCAMP Gender Studies Berlin,@GenderBerlin,,
https://twitter.com/c3s_bc,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,c3s barcamp,@c3s_bc,,
https://twitter.com/rigabarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Riga BarCamp,@rigabarcamp,,
https://twitter.com/securityBarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,SecurityBarcamp,@securityBarcamp,,
https://twitter.com/DiplBarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Diplomacy Barcamp,@DiplBarcamp,,Diplomacy Barcamp is an event hosted by the Guarini Institute
https://twitter.com/BarcampSFRetail,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcampretailsf,@BarcampSFRetail,,
https://twitter.com/twiterbarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Twiter BarCamp,@twiterbarcamp,,
https://twitter.com/barcampkanpur,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Kanpur,@barcampkanpur,,
https://twitter.com/barcampbomo,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Bournemouth,@barcampbomo,,
https://twitter.com/barcampSBH,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp SBH,@barcampSBH,,Das Barcamp in der Region Schwarzwald-Baar-Heuberg
https://twitter.com/bcnuernberg,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Nürnberg,@bcnuernberg,,
https://twitter.com/Barcampsr,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Krasnodar,@Barcampsr,,
https://twitter.com/barcamp_RN,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp RheinNeckar,@barcamp_RN,,Das Barcamp der Metropolregion ... twittert jetzt vom Account
https://twitter.com/virtual_barcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,VBC,@virtual_barcamp,,
https://twitter.com/ModCampVie,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Coaching BarCamp,@ModCampVie,,
https://twitter.com/VDRbarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp,@VDRbarcamp,,
https://twitter.com/22Matthewqc,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Boston,@22Matthewqc,,"The Free Unconference for Geeks! Tech, cooking, startups, sci-fi, social media, gadgets, communities, design, & more. Follow and we'll announce BCB8 dates 2013."
https://twitter.com/barcampkenya,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Kenya,@barcampkenya,,
https://twitter.com/astrinimh3,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Astrini BarCamp,@astrinimh3,,
https://twitter.com/barcamp53,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barbara Campbell,@barcamp53,,
https://twitter.com/BarCampHab,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCampHab,@BarCampHab,,
https://twitter.com/barcamp_f,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Forward,@barcamp_f,,
https://twitter.com/barcampslouis,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Saint-Louis,@barcampslouis,,
https://twitter.com/barcampwallhk,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Wall Barcamp,@barcampwallhk,,
https://twitter.com/AgILe_Barcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,AgILe,@AgILe_Barcamp,,
https://twitter.com/barcamp_ua,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCampUA,@barcamp_ua,,
https://twitter.com/BarcampEurope,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Europe,@BarcampEurope,,Virtual Barcamp for the European Union
https://twitter.com/BarcampBLR,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Bangalore,@BarcampBLR,,
https://twitter.com/barcampplzen,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Plzen,@barcampplzen,,
https://twitter.com/barcampunited,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp United,@barcampunited,,
https://twitter.com/dozentencamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Consulting,@dozentencamp,,Barcamp Consulting wir beraten Sie zum Thema Barcamps.
https://twitter.com/MaBarcampSA,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Marianna Ackermann,@MaBarcampSA,,
https://twitter.com/bcnue1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Nürnberg,@bcnue1,,
https://twitter.com/barcampnews,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp news,@barcampnews,,
https://twitter.com/grund2020,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Praxistag Grundbildung 2020 (Barcamp),@grund2020,,
https://twitter.com/BarCampforJesus,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp for Jesus!,@BarCampforJesus,,"BarCamp for Jesus is a community driven event, focusing on Jesus for His glory! Follow for updates on the launch of BarCamp for Jesus!"
https://twitter.com/barcampmelaka,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Melaka,@barcampmelaka,,The official Twitter account of Barcamp Melaka. Trying to revive Barcamp Melaka.
https://twitter.com/barcampdallas5,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp dallas,@barcampdallas5,,
https://twitter.com/bcprague,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Praha,@bcprague,,
https://twitter.com/BarcampTunisia,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Tunisia,@BarcampTunisia,,
https://twitter.com/barcampk4,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Vote,@barcampk4,,
https://twitter.com/barcampvrt,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp@vrt,@barcampvrt,,
https://twitter.com/BarcampAugusta,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Augusta,@BarcampAugusta,,"Coming in 2014, maybe?"
https://twitter.com/online_barcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Online Barcamp,@online_barcamp,,
https://twitter.com/BarcampH,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarcampHAM,@BarcampH,,
https://twitter.com/barcampis4,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Luis,@barcampis4,,
https://twitter.com/barcampvenezia,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp,@barcampvenezia,,
https://twitter.com/bcberlin4,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Berlin 4,@bcberlin4,,
https://twitter.com/barcampfatigue,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Fatigue,@barcampfatigue,,Stay in bed and eat icecream - it's BarCamp Fatigue!
https://twitter.com/barcamp_st,https://pbs.twimg.com/profile_images/789013586635022336/szs2jH0k_normal.jpg,Barcamp st Peter,@barcamp_st,,Barcamp (19.-23. Oct. 16) in St. Petersburg 'Alternative Science Communication'
https://twitter.com/bcleeds09,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Leeds '09,@bcleeds09,,
https://twitter.com/TheBarCampisAWESOME,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,The BarCamp is AWESO,@TheBarCampisAWESOME,,
https://twitter.com/barcampnorwich,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Norwich,@barcampnorwich,,
https://twitter.com/barcamp_puno,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp_puno,@barcamp_puno,,
https://twitter.com/JBarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Jugendradio-Barcamp,@JBarcamp,,Das Barcamp für junge Radiomacher. Vom 01. bis 03. Oktober 2011
https://twitter.com/barcampnottwii,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp NotTwii Demo,@barcampnottwii,,
https://twitter.com/barcamp_bd,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcampbd,@barcamp_bd,,
https://twitter.com/GE12_Barcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Medef Barcamp,@GE12_Barcamp,,
https://twitter.com/barcamp_blogger,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,barcamp_blogger,@barcamp_blogger,,
https://twitter.com/barcampan8,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp LADRÃO,@barcampan8,,
https://twitter.com/barcampmontreal,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Montréal,@barcampmontreal,,
https://twitter.com/barcampmdp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp MDP,@barcampmdp,,
https://twitter.com/GymSchoe,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,gym_schoe_barcamp,@GymSchoe,,
https://twitter.com/BarcampThane,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Thane,@BarcampThane,,
https://twitter.com/barcamppr,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Puerto Rico,@barcamppr,,
https://twitter.com/barcampcardiff,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Cardiff,@barcampcardiff,,
https://twitter.com/barcampmtl,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,BarCamp Montréal,@barcampmtl,,
https://twitter.com/bibcamp,https://pbs.twimg.com/profile_images/1278073053705011200/Ja30dEMV_normal.jpg,BibCamp2020,@bibcamp,,BarCamp für Diskussionen über akt. Entwicklungen im Bibliothekswesen und Informationsmanagement. Das BibCamp 2020: am 13 und 14.11 in Potsdam (virtuell).
https://twitter.com/bloggerabc,https://pbs.twimg.com/profile_images/1109396230730379264/QgHTwVrr_normal.jpg,Daniela Sprung,@bloggerabc,,Bloggerin bloggerabc / Speakerin/ Autorin/ Gründerin Blog4Business / Corporate Blog Barcamp Impulsgeberin
https://twitter.com/mekofactory,https://pbs.twimg.com/profile_images/1025293545899532288/Rz_RD1Mf_normal.jpg,mekolab,@mekofactory,,"Weiterbildung für Medienschaffende | Berlin Seminare, Fachvorträge, Exkursionen, Barcamp"
https://twitter.com/histocamp,https://pbs.twimg.com/profile_images/1386980981740027905/UX-NzvPY_normal.jpg,histocamp,@histocamp,,Das Barcamp von
https://twitter.com/scmuc,https://pbs.twimg.com/profile_images/2323027519/2ewc0m9nbg50jph2nsox_normal.jpeg,stARTcamp München,@scmuc,,"Barcamp für Kunst, Kultur & Kreativwirtschaft / by"
https://twitter.com/PodstockDE,https://pbs.twimg.com/profile_images/1020994751552729090/8SY3uC7C_normal.jpg,#PodstockDE,@PodstockDE,,#NAME?
https://twitter.com/messicule2,https://pbs.twimg.com/profile_images/1624975053686296578/gMzjD621_normal.jpg,BarCamp Nou,@messicule2,,???????????????????????????????
https://twitter.com/frauenbarcamp,https://pbs.twimg.com/profile_images/1067421869547155456/PGGLmelK_normal.jpg,frauenbarcamp,@frauenbarcamp,,Barcamp Frauen Café: re:ACT!
https://twitter.com/MittelbachTom,https://pbs.twimg.com/profile_images/1535275811275776001/baqegQ_2_normal.jpg,Tom Mittelbach@tomsen@bildung.social,@MittelbachTom,,Agilität|Barcamp|Scrum|SMV|Demokratie|Minetest|Design Sprint|Buch:Scrum in die Schule!|Autor|Podcast:Retrospektiv|Harley
https://twitter.com/verkehrscamp,https://pbs.twimg.com/profile_images/413561677016076289/pSh869b6_normal.png,VerkehrsCamp,@verkehrscamp,,Das BarCamp für Verkehrsunternehmen zu digitaler Kommunikation.
https://twitter.com/stARTcampKB,https://pbs.twimg.com/profile_images/957922365807185920/8nhEf6IF_normal.jpg,stARTcamp Köln-Bonn,@stARTcampKB,,"Das BarCamp für Kunst, Kultur und Kreative wird bestimmt wieder stattfinden"
https://twitter.com/gregoire,https://pbs.twimg.com/profile_images/1508035021222854656/j2vExooi_normal.jpg,Grégoire Japiot,@gregoire,,Hacktivist @
https://twitter.com/barcampnairobi,https://pbs.twimg.com/profile_images/378800000224622409/cc8ec03711b0ab2af7661dbb14ec4719_normal.png,barcampnairobi,@barcampnairobi,,"Barcamp Nairobi, the coolest unconference in town! Happening on 30 Aug 2014 hosted jointly by"
https://twitter.com/barcamptoungoo,https://pbs.twimg.com/profile_images/641249233090187264/FV0pdPUd_normal.png,BarCamp Toungoo,@barcamptoungoo,,Community Organization
https://twitter.com/Cultureuse,https://pbs.twimg.com/profile_images/1437491749946023940/1uXqt4kJ_normal.jpg,Isa la Cultureuse,@Cultureuse,,Bretonne
https://twitter.com/anguslau,https://pbs.twimg.com/profile_images/3155180937/a113dcd151412ef87fd2774868476782_normal.jpeg,Angus L.,@anguslau,,Bit of everything.
https://twitter.com/InnovaCamp,https://pbs.twimg.com/profile_images/80182802/AltaResGreen_normal.jpg,InnovaCamp,@InnovaCamp,,BarCamp 4 Innovation
https://twitter.com/homelessconnect,https://pbs.twimg.com/profile_images/71584125/hCCamp_avatar_normal.png,homelessconnect,@homelessconnect,,"A Barcamp on Feb 11th to bring the tech community, city officials & volunteers together to converse about how we can raise awareness of SF homeless programs"
https://twitter.com/AiBarcamp,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Ai Barcamp,@AiBarcamp,,"Zwei Tage vernetzen, uns austauschen und coole neue Dinge lernen."
https://twitter.com/REBCAnaheim,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,RE BarCamp Anaheim,@REBCAnaheim,,
https://twitter.com/edunautika,https://pbs.twimg.com/profile_images/969147798926102528/Qm8LV9RM_normal.jpg,edunautika,@edunautika,,ist ein Barcamp zu zeitgemäßer Pädagogik im (oder trotz?) digitalen Wandel. Vom 31.3. bis 2.4.2023 in Hamburg.
https://twitter.com/MuensterCamp,https://pbs.twimg.com/profile_images/1536986774349746176/vJSV_58x_normal.jpg,MünsterCamp,@MuensterCamp,,Das Barcamp in Münster |
https://twitter.com/gravima,https://pbs.twimg.com/profile_images/1166192074/steffen-jung-gravima_normal.jpg,Steffen Jung,@gravima,,"Agentur für Gravitationsmarketing: Webseiten, Shops und Marketing mit Gravitation | Featuring"
https://twitter.com/mobilecamp,https://pbs.twimg.com/profile_images/434750047922569216/GukBZ7Vg_normal.png,MobileCamp,@mobilecamp,,Das
https://twitter.com/santiaguf,https://pbs.twimg.com/profile_images/1582906978795495425/EE8YP-X2_normal.jpg,Santiago Bernal,@santiaguf,,Software Engineer/
https://twitter.com/fbcampDE,https://pbs.twimg.com/profile_images/1687446258/image_normal.jpg,fbcamp,@fbcampDE,,Das BarCamp rund um Facebook - organisiert von
https://twitter.com/derseminar,https://pbs.twimg.com/profile_images/1250503272164720643/CAx1Qm8i_normal.jpg,DER SEMINAR Startup #Onlinegeister,@derseminar,,#NAME?
https://twitter.com/AaronLang,https://pbs.twimg.com/profile_images/1140819175/Aaron453x453_normal.jpg,Aaron Lang,@AaronLang,,", Motorcycle and Bicycle enthusiast, high-end Hifi and"
https://twitter.com/saarcamp,https://pbs.twimg.com/profile_images/666960554028900357/Uumdr3Wm_normal.png,SaarCamp,@saarcamp,,Das BarCamp im Saarland am 25. und 26. Juni 2022! Es twittern für euch:
https://twitter.com/gamecampberlin,https://pbs.twimg.com/profile_images/950509375575220224/J-KprCDd_normal.jpg,GameCamp Berlin,@gamecampberlin,,is the annual interdisciplinary
https://twitter.com/ingodibella,https://pbs.twimg.com/profile_images/1324807960686714880/GSE_nap3_normal.jpg,Ingo,@ingodibella,,Founder Nürnberg Digital Festival
https://twitter.com/fernmuendlich,https://pbs.twimg.com/profile_images/3365863243/6cb091f1276882c70172673298764a3e_normal.jpeg,Maik Wagner @maikwause@ruhr.social,@fernmuendlich,,"Webentwicklung, Barcamp-Orga, Rennradfahren."
https://twitter.com/CocoaCamp,https://pbs.twimg.com/profile_images/1015503728/logo512x512_normal.png,CocoaCamp,@CocoaCamp,,"A BarCamp style ad-hoc gathering of people interested in App development on the iPad, iPhone, iPod touch and Mac OS X."
https://twitter.com/Poizotte,https://pbs.twimg.com/profile_images/1626468921309122561/7_5zJHMc_normal.jpg,Isabelle Poizot,@Poizotte,,
https://twitter.com/higheredphilly,https://pbs.twimg.com/profile_images/989461139/higheredcamp_logo5_normal.png,HigherEdCamp Philly,@higheredphilly,,"inspired by Barcamp, THE first unconference dedicated to Higher Education"
https://twitter.com/PolitoscopeBC,https://pbs.twimg.com/profile_images/1225424910274777091/3hPgVyw5_normal.jpg,PolitoscopeBC,@PolitoscopeBC,,– Das Barcamp zu digitaler politischer Kommunikation von
https://twitter.com/keasone,https://pbs.twimg.com/profile_images/1270062100/37156c31-9509-4edf-9e1b-ae0136d637da_normal.png,Alexander Hahn,@keasone,,"i`m graphic designer, cyclist, runner, hiker, nature lover, barcamp organizer & gadget addict from braunschweig/germany"
https://twitter.com/bch09,https://pbs.twimg.com/profile_images/83855660/Startseite_-_BarCamp_Hannover_2009___mixxt_normal.jpg,BarCamp Hannover 09,@bch09,,
https://twitter.com/barcamp0,https://pbs.twimg.com/profile_images/690273457968316416/7_PswU7X_normal.jpg,??,@barcamp0,,
https://twitter.com/barcamp_vzla,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Barcamp Venezuela,@barcamp_vzla,,
https://twitter.com/CortexDigitalDE,https://pbs.twimg.com/profile_images/378800000408971013/e72399930c1433c244da5951594a0844_normal.png,Cortex digital,@CortexDigitalDE,,Dieser Account ist stillgelegt. Empfohlen:
https://twitter.com/REbarcampSEA,https://pbs.twimg.com/profile_images/318313499/REBCSEA-Chief_Sea-logo_normal.jpg,Seattle Real Estate,@REbarcampSEA,,"March 13, 2014 - Greater Seattle Real Estate Barcamp Ramblings  - please hashtag"
https://twitter.com/barcamb,https://pbs.twimg.com/profile_images/1135183953/BarCamb_Square_normal.png,BarCamb 4,@barcamb,,"BarCamb is a Cambridge based BarCamp: Talks, discussions, demos and more. Bridging the digital divide."
https://twitter.com/FoodBloggerCamp,https://pbs.twimg.com/profile_images/378800000155778645/27bd86f05a141f61a10940556152a1d0_normal.png,FoodBloggerCamp,@FoodBloggerCamp,,Barcamp für Foodblogger in Reutlingen und Berlin - von Annalena
https://twitter.com/FemCampWien,https://pbs.twimg.com/profile_images/597686687439966208/03DVPB6b_normal.jpg,FemCampWien,@FemCampWien,,am 5. und 6. Juni findet im Dschungel Wien wieder das queer-feministisches BarCamp aka
https://twitter.com/_iKet,https://pbs.twimg.com/profile_images/1147569886404775936/GpzQIup5_normal.jpg,irmela,@_iKet,,"Orga-Team BarCamp RheinMain, CorporateCom&Technology Marketing Fraunhofer IESE (auf Twitter privat)"
https://twitter.com/CareCampKoeln,https://pbs.twimg.com/profile_images/568142981924782080/1wc4S2mG_normal.jpeg,Care Camp Köln,@CareCampKoeln,,"Das Barcamp zur Vernetzung im Gesundheits- & Sozialwesen. Für alle Akteure aus Pflege, Medizin und Sozialer Arbeit. Hier twittern"
https://twitter.com/bc_renew,https://pbs.twimg.com/profile_images/2302309201/xza65xphgdubkoc58avj_normal.png,bc_renew,@bc_renew,,Hier twittern die
https://twitter.com/uxcampit,https://pbs.twimg.com/profile_images/1594385220/2011-10-18_02.10.15_pm_normal.png,UX Camp Italia,@uxcampit,,Italian user experience barcamp passed 3 wonderful editions and currently awaiting resurrection.
https://twitter.com/startcampHH,https://pbs.twimg.com/profile_images/1013801124221145088/yV6Jl3Tj_normal.jpg,stARTcamp Hamburg meets HOOU,@startcampHH,,stARTcamp Hamburg meets HOOU
https://twitter.com/pr3mut05,https://pbs.twimg.com/profile_images/1624847116605554689/ZaPyK6_Y_normal.jpg,Robert B.,@pr3mut05,,Teilzeit-Internet-Troll # Generation Y # Kartenzahler # Niederbayer # Apple # Barcamp # Serienjunkie # Geek # Blogger # Grün @robert@baranovski.info
https://twitter.com/UnconferenceCBR,https://pbs.twimg.com/profile_images/37342732/barcamp_canberra_flame_normal.png,Unconference CBR,@UnconferenceCBR,,For 7 years we were BarCamp Canberra. Next event is April 9 at CBRIN visit our website to register.
https://twitter.com/MobileCampAtl,https://pbs.twimg.com/profile_images/116113808/camplogo_normal.png,Mobile Camp Atlanta,@MobileCampAtl,,The Mobile BarCamp ad-hoc gathering for development on mobile devices.
https://twitter.com/iphonedevcampdc,https://pbs.twimg.com/profile_images/296131674/iPhoneDevCampDC_v02_48sq_normal.png,iPhoneDevCampDC,@iphonedevcampdc,,"A BarCamp-style conference for iPhone development in the DC area.  July 31st and August 1st, 2009."
https://twitter.com/emazi,https://pbs.twimg.com/profile_images/765902669668024321/-3av4Jwl_normal.jpg,Matthias Schirmag,@emazi,,"IT Management, Webmontag, Barcamp, Bouldern, Hobby-Ornithologe"
https://twitter.com/barcampklu,https://pbs.twimg.com/profile_images/69714544/bc2_normal.png,barcampklu,@barcampklu,,Dies ist der offizielle Twitter Account des jährlich veranstalteten BarCamp Klagenfurt / Kärnten.
https://twitter.com/ossbarcamp,https://pbs.twimg.com/profile_images/781165378/osslogo_normal.jpg,ossbarcamp,@ossbarcamp,,"Open Source Barcamp, Dublin, Ireland"
https://twitter.com/Korn4d,https://pbs.twimg.com/profile_images/59247775/Korn_Mii_normal.png,Kamon T,@Korn4d,,"a Java developer, likes Agile Lean Wii Barcamp"
https://twitter.com/PressCampMexico,https://pbs.twimg.com/profile_images/369257862/avatar_normal.png,PressCampMéxico,@PressCampMexico,,Barcamp para Comunicadores y Periodistas
https://twitter.com/barcamp1204,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tetsu,@barcamp1204,,
https://twitter.com/digitalitaet20,https://pbs.twimg.com/profile_images/1270342696465547270/uCJyHSEQ_normal.jpg,Digitalitaet20,@digitalitaet20,,- Lernen in einer Kultur der Digitalität. Flipped Online Barcamp am 20. Juni 2020
https://twitter.com/wpparis,https://pbs.twimg.com/profile_images/728961512153489409/Kl4Uy5pB_normal.jpg,WP Paris,@wpparis,,Association
https://twitter.com/CLUBOFFICE,https://pbs.twimg.com/profile_images/1404428092/CLUBOFFICE-Twitter-Logo_normal.gif,CLUBOFFICE,@CLUBOFFICE,,modern workspace for smart people // coworking // serviced offices // eventlocations // barcamp areas // collaborative workspaces
https://twitter.com/GreenCampRoma,https://pbs.twimg.com/profile_images/830124582/greencamp_logo_color_normal.jpg,GreenCamp *Roma,@GreenCampRoma,,"BarCamp dedicato ai temi dello Sviluppo Sostenibile e all'ambiente.

22 aprile 2010 *Roma



Partecipate anche voi! ;)"
https://twitter.com/monitoringcamp,https://pbs.twimg.com/profile_images/2682742444/cce133b93aecf54042546f37ce031721_normal.jpeg,MonitoringCamp,@monitoringcamp,,Das BarCamp rund ums digitale Monitoring - zuletzt am 23.-24.05.2014 in Köln (organisiert von
https://twitter.com/GameLoopPhilly,https://pbs.twimg.com/profile_images/1288724899/Otter-Wan_head_220x220_normal.png,GameLoop Philly,@GameLoopPhilly,,"May 18, 2013 -- Think BarCamp but focused for the industry of games. Philadelphia will be the second city to host GameLoop."
https://twitter.com/MICEcamp,https://pbs.twimg.com/profile_images/658436691/micecamp_twitter_pb_normal.png,MICEcamp,@MICEcamp,,"Barcamp, das den Bereich Meeting, Incentive, Convention & Event beleuchtet. 

Termin: 29.8-31.08. 2014"
https://twitter.com/MiBWitt,https://pbs.twimg.com/profile_images/1206113367053733888/qqRRPPcg_normal.jpg,Frederik Wittmann • BY,@MiBWitt,,"Realschule (Mathe • Physik • IT), Medienpädagoge, Berater digitale Bildung, Wahlfach Zaubern"
https://twitter.com/NewWorkCamp,https://pbs.twimg.com/profile_images/795709699299667968/20Wa3F5t_normal.jpg,NewWorkCamp,@NewWorkCamp,,Das Barcamp über
https://twitter.com/joelintampa,https://pbs.twimg.com/profile_images/1768618390/Face_with_Blazer_normal.jpg,joelintampa,@joelintampa,,"CoFounder BarCamp Tampa, Early Stage Product Development Strategist & Evangelist,  Optimistic Technology Startup Networker and Catalyst"
https://twitter.com/edilcamp,https://pbs.twimg.com/profile_images/3192781918/a7c9ceee0e830a8f0f6d7df6c61c2021_normal.jpeg,Edilcamp,@edilcamp,,Il primo
https://twitter.com/laidoffcampmia,https://pbs.twimg.com/profile_images/82913410/laidoffcampmia_normal.png,LaidOffCamp Miami,@laidoffcampmia,,LaidOffCamp = BarCamp for unemployed and self-employed people (including entrepreneurs and startups)
https://twitter.com/tweetCamp_DE,https://pbs.twimg.com/profile_images/725430395261587460/YQvdfBIl_normal.jpg,TweetCamp,@tweetCamp_DE,,Das BarCamp rund um Twitter. Am 10.09.2016 im
https://twitter.com/nadiz,https://pbs.twimg.com/profile_images/1547843061647937537/CYUUWy-U_normal.jpg,Nadine Junker,@nadiz,,
https://twitter.com/akasche,https://pbs.twimg.com/profile_images/1532046657449299968/O3LNvvij_normal.jpg,Andreas Kasche • HB •,@akasche,,Physics- & sports
https://twitter.com/ecoCamp,https://pbs.twimg.com/profile_images/51762144/FAVICON_ecocamp_normal.jpg,ecoCamp,@ecoCamp,,a nomad BarCamp about the environment and sustainability. Next stop: Coventry UK - 12 December 09. Get yourself a free ticket and be part of it!
https://twitter.com/Cahoots,https://pbs.twimg.com/profile_images/99673062/cahoots_normal.jpg,Jane Tandy,@Cahoots,,technology project management cooking food whiskey wine geeking barcamp supperclubbing music theatre eating laughing London baking blogging did I mention food?
https://twitter.com/gamescamp,https://pbs.twimg.com/profile_images/180676900/twitter_profil_gamescamp_normal.jpg,GamesCamp Köln/Leipz,@gamescamp,,GamesCamp: Eine Community + zwei Städte + vier Tage = eine BarCamp-Weltpremiere!
