Account Link,Account profie picture,Account name,Mention tag,People opinion
https://twitter.com/nitinganatra,https://pbs.twimg.com/profile_images/767103171760009217/5kQIu73U_normal.jpg,Nitin Black Lives Matter Ganatra,@nitinganatra,ex-Apple guy @nitinganatra@mastodon.social
https://twitter.com/brookelenet,https://pbs.twimg.com/profile_images/1282378258709803008/UGLyQ1bl_normal.jpg,Brooke #BlackLivesMatter,@brookelenet,PgM
https://twitter.com/jakki2004,https://pbs.twimg.com/profile_images/1200988627003682817/81x4wTBy_normal.jpg,@jakki2004 BlackLivesMatter NoDAPL,@jakki2004,
https://twitter.com/ninestarpress,https://pbs.twimg.com/profile_images/615955040918994944/gB16enG7_normal.png,NineStar Press #LGBTQIA #BlackLivesMatter,@ninestarpress,NineStar Press is an LGBTQA publisher owned and managed by LGBTQA people.
https://twitter.com/StraponSeduct,https://pbs.twimg.com/profile_images/1858939193/256x256_normal.png,Strapon Seduction supports #BlackLivesMatter,@StraponSeduct,"SEXUALLY EXPLICIT CONTENT | ADULTS ONLY | NSFW 
Strapon-oriented femdom, lezdom and other kinky fuckery"
https://twitter.com/AdvocacyPeel,https://pbs.twimg.com/profile_images/1340561079714373632/JSDgcuxg_normal.jpg,#BlackLivesMatter-Peel,@AdvocacyPeel,Dismantling anti-Black racism in Education in Ontario I Supported by the Govt of Canada & BBI I Racial Justice Award Recipient 2020 I Our tweets R our opinions.
https://twitter.com/Drew_CM,https://pbs.twimg.com/profile_images/1119276475050491904/xzCLfRqT_normal.png,Drew_CM Black Lives Matter!,@Drew_CM,Content Director at Packet Pushers; tech journalist; keeping an eye on my towel; author of Wasteland Blues (available on Amazon). @Drew_CM@mastodon.social
https://twitter.com/Lseenoi,https://pbs.twimg.com/profile_images/1558406440578154497/XeWhJttw_normal.jpg,Cllr. Lilian Seenoi Barr (MRS BARR),@Lseenoi,"Community development practitioner, strong advocate for social justice.Born in Kenya-Made in Derry"
https://twitter.com/stump_kitchen,https://pbs.twimg.com/profile_images/1360435908114190337/gPJuDUQM_normal.jpg,Stump Kitchen #BlackLivesMatter,@stump_kitchen,YouTuber. stump love. gluten free. vegan. body hair. queer. she/her. neurodivergent. centering diverse bodies.
https://twitter.com/mlstantial,https://pbs.twimg.com/profile_images/1423733797304950786/Jy3rd8S5_normal.jpg,Michelle Stantial | #BlackLivesMatter |,@mlstantial,Avid mountain biker & skier |
https://twitter.com/kitsumech,https://pbs.twimg.com/profile_images/1468472933395877894/Vw-qUHXm_normal.jpg,Kit #BlackLivesMatter,@kitsumech,Playing music with
https://twitter.com/LizGrinspoon,https://pbs.twimg.com/profile_images/1360376651222294536/4jmd_YLv_normal.jpg,"Liz Grinspoon, PhD #ICantBreathe #BlackLivesMatter",@LizGrinspoon,Lab 4 Brain & Cog Health Tech
https://twitter.com/BLMCymru,https://pbs.twimg.com/profile_images/1279479624582430722/nDtZIL-e_normal.jpg,Black Lives Matter Wales,@BLMCymru,Black Lives Matter Wales is a movement led by individuals who stand together against racial injustices experienced by Black people in Wales & globally
https://twitter.com/Jason_Macrander,https://pbs.twimg.com/profile_images/822310207489347584/lBzLcTCW_normal.jpg,Jason Macrander #BlackLivesMatter,@Jason_Macrander,"Marine Bio Asst. Prof. I use 'omics', bioinformatics, and trees to study sea anemone venom evolution and symbiosis."
https://twitter.com/ProWresSOUL,https://pbs.twimg.com/profile_images/1267554904240992256/P64EWcxf_normal.jpg,Pro Wrestling SOUL #BlackLivesMatter,@ProWresSOUL,2018 - 2020.
https://twitter.com/MerriMayhem,https://pbs.twimg.com/profile_images/1422649550125387780/tis4CMFH_normal.jpg,MerriMayhem #BlackLivesMatter,@MerriMayhem,Fumbling my way through the world of photography. Tryglass:
https://twitter.com/shelley1005,https://pbs.twimg.com/profile_images/643382980941975552/1fZQhe2__normal.jpg,Shelley #BlackLivesMatter,@shelley1005,"red head, social worker, veggie girl, sox fan, known to have an opinion, elliptical lover, jogger, reality tv junkie, etc."
https://twitter.com/christymarx,https://pbs.twimg.com/profile_images/672376457/zoe-wtf_normal.jpg,#BlackLivesMatter Christy Marx,@christymarx,"Writer. Write, have written, am writing, will write. Words by the pound.

she/her

Living on Wintu lands."
https://twitter.com/Chuckkk_WTF,https://pbs.twimg.com/profile_images/1535651329753989120/BJyCWhTb_normal.jpg,"No, Seriously WTF! #BlackLivesMatter",@Chuckkk_WTF,"32,  Dancer, Choreographer/Creative Director WOKE AS FUCK!"
https://twitter.com/BonsaiLee,https://pbs.twimg.com/profile_images/1538249257693626368/1Bohihs9_normal.jpg,Lee Gale #BlackLivesMatter,@BonsaiLee,"Trainer in trans equality for Gendered Intelligence. Love fantasy books, swimming & eating, but mainly eating. All views are my own. They/he pronouns"
https://twitter.com/JulesRobins,https://pbs.twimg.com/profile_images/613105172374425600/WzV5p4tT_normal.jpg,Jules Robins - #BlackLivesMatter,@JulesRobins,"game designer at Wizards of the Coast, board gamer, improviser, writer, effective altruist, and altogether curious person. He/Him
*Opinions are my own"
https://twitter.com/Bolalowo,https://pbs.twimg.com/profile_images/501354087577702400/cCh7q7EL_normal.jpeg,Bola Olalowo #BlackLivesMatter,@Bolalowo,"Volkswirt.
Back to Berlin, now Bund.
War mal MdA im Berliner AGH, Bündnis 90/"
https://twitter.com/minarchives,https://pbs.twimg.com/profile_images/1266007629731704834/hKz0ohKN_normal.jpg,#BlackLivesMatter,@minarchives,"dedicated to our charismatic and charming prince, min yoongi of bts"
https://twitter.com/BLMEnfield,https://pbs.twimg.com/profile_images/1279044943789645825/McYW80UI_normal.jpg,Black Lives Matter Enfield,@BLMEnfield,For those who support the Black Lives Matter movement and for those who want to bring an end to structural anti black racism
https://twitter.com/defcon101,,defcon101 #BlackLivesMatter,@defcon101,
https://twitter.com/jennyleeSD,https://pbs.twimg.com/profile_images/1623215204392747010/OA0COR3M_normal.jpg,Jen F (she/her) says Black Lives Matter,@jennyleeSD,"Michif/white, auntie, feminist & accomplice w/ a PhD. Kickass demi. THE SUMMER OF BITTER AND SWEET, THOSE PINK MOUNTAIN NIGHTS (Sept 12 ‘23). Rep"
https://twitter.com/blm860,https://pbs.twimg.com/profile_images/1461802084710457348/ahnavKu1_normal.jpg,Black Lives Matter 860 (Hartford CT),@blm860,Official Black Lives Matter 860 Page. 5 millennials & 2 Gen Z’s in a trench coat & tweeting.
https://twitter.com/lamechthinkbig,https://pbs.twimg.com/profile_images/1434746351720480769/OygyXF-q_normal.jpg,Mbangula Lameck Amugongo #BlackLivesMatter,@lamechthinkbig,Tech activist| XAI | Quantitative Image Analysis in healthcare | Trustworthy AI | Researcher |
https://twitter.com/blmripac,https://pbs.twimg.com/profile_images/1290282681188712453/OkLVUGOG_normal.jpg,Black Lives Matter RI PAC,@blmripac,"Black Lives Matter Rhode Island PAC will work tirelessly to support and elect young people, progressives, and people of color to state and local offices in RI"
https://twitter.com/skubakampa,https://pbs.twimg.com/profile_images/1358196554201497605/Tyherwxv_normal.jpg,Sally Morgan,@skubakampa,"clinical psychologist. Passions include autism, LD, scuba and campervans. She/her"
https://twitter.com/ecampbellreed,https://pbs.twimg.com/profile_images/1406480319444828160/flon89l7_normal.jpg,Eileen Campbell-Reed #BlackLivesMatter,@ecampbellreed,"friends, love, life, ministry, teaching, writing, research, mentoring, beauty"
https://twitter.com/mckhendry,https://pbs.twimg.com/profile_images/954952981970960385/tvW9MTDA_normal.jpg,Kelly White,@mckhendry,"Software architect, registered Independent, works at"
https://twitter.com/aliraza312,https://pbs.twimg.com/profile_images/2804557886/a6c27e4f1b3a80f08aaf62ba061bccf0_normal.jpeg,"Ali Raza, M.S. #BlackLivesMatter",@aliraza312,He/Him |
https://twitter.com/Safireblade,https://pbs.twimg.com/profile_images/378800000276146126/ce56a987498e7df57031c49ff8365053_normal.jpeg,MAJK,@Safireblade,MS in
https://twitter.com/keithdhodo,https://pbs.twimg.com/profile_images/1464348282860158979/EcIU0b8n_normal.jpg,Keith Hodo,@keithdhodo,Software developer hailing from the best city on
https://twitter.com/HarshadKeval,https://pbs.twimg.com/profile_images/1560256874632491008/qVbbhN6c_normal.jpg,Harshad Keval. #FreePalestine #BlackLivesMatter,@HarshadKeval,"Writer. Educator. Trainer. Consultant. Race-isms. Coloniality. Epistemic Violence. Decoloniality. Power. Institutions. Resistance & Humour, always."
https://twitter.com/blankdave,https://pbs.twimg.com/profile_images/1532703383584374784/GL-SmNU__normal.jpg,Dave -- Black Lives Matter (DICE,@blankdave,Game Director on THE BIG CON
https://twitter.com/Blm_edu_nyc,https://pbs.twimg.com/profile_images/1197304682156380160/Hk39vv3O_normal.jpg,Black Lives Matter in Schools - NYC,@Blm_edu_nyc,Organizing for the Black Lives Matter NYC week of action for in schools.
https://twitter.com/msasya,https://pbs.twimg.com/profile_images/1548062068246396929/2uhkIH0i_normal.jpg,Black Lives Matter Every Day,@msasya,Investor
https://twitter.com/petracat09,https://pbs.twimg.com/profile_images/1386693477765836801/xcUdBI8B_normal.jpg,Petra | #BlackLivesMatter,@petracat09,Product Manager & Nerd | My Alt is a Shadow Monk | She/Her | Email:
https://twitter.com/david_parke,https://pbs.twimg.com/profile_images/1060406938930794496/rKepSPYJ_normal.jpg,Black Lives Matter,@david_parke,Editor. Husband. Father. Dodger fan. Disneyland fan. Black Lives Matter.
https://twitter.com/OliverRobbs,https://pbs.twimg.com/profile_images/941814952419094528/6-pmh7bf_normal.jpg,Oliver Robbs #BlackLivesMatter,@OliverRobbs,Sr. Project Architect for Playstation indie devs | ??X? | Project Architect
https://twitter.com/girlgroupsraps,https://pbs.twimg.com/profile_images/1113114866082996224/jWjq6EtR_normal.jpg,girl group raps #BlackLivesMatter,@girlgroupsraps,fan account archive for all amazing girl group rappers
https://twitter.com/deathbyhoran,https://pbs.twimg.com/profile_images/1291876841712693249/qcuUBR1b_normal.jpg,black lives matter,@deathbyhoran,i love you 3000
https://twitter.com/sunflwernialler,https://pbs.twimg.com/profile_images/1264966419650928641/fSBJvGMR_normal.jpg,n e l l a | #BlackLivesMatter,@sunflwernialler,21
https://twitter.com/TheMusicks,https://pbs.twimg.com/profile_images/906362005551857665/4H2mTnE7_normal.jpg,Chad and Kisstopher #BlackLivesMatter,@TheMusicks,C: enby author PhD Mathematics; K: agender Black Indigenous Jewish PhD Psychology (married over 20 years)
https://twitter.com/BLMCardiff,https://pbs.twimg.com/profile_images/1361492211905495041/hSZmarJU_normal.jpg,Black Lives Matter Cardiff&Vale,@BLMCardiff,Fighting for liberation from the racist UK state. Using our collective voice to stand against the oppression and exploitation of Black lives.
https://twitter.com/rburdine1,https://pbs.twimg.com/profile_images/1271463358118662145/k83gdO_x_normal.jpg,Dr. Rebecca Burdine - (Black lives matter!),@rburdine1,Using zebrafish to study human disease and disorders. Advocate for those with Angelman Syndrome. Opinions my own. rburdine1@post rburdine1@mstdn.science
https://twitter.com/Spicy4Democracy,https://pbs.twimg.com/profile_images/1592305266485493761/CqGdkEg9_normal.jpg,Spicy4Democracy #BlackLivesMatter,@Spicy4Democracy,"W, F, 60’s WARRIOR 4 DEMOCRACY. Mom, Auntie, gardener, crocheter. No blocked accts. Progessive Dem. Animal lover. I believe facts! Spicy4Democracy@mstdn.social"
https://twitter.com/Mardigraz718,https://pbs.twimg.com/profile_images/1426428973769281536/tuuKV15j_normal.jpg,Toxico Burress,@Mardigraz718,Writer. Whovian. Foodie. Videophile. Gamer.
https://twitter.com/InfosecFam,https://pbs.twimg.com/profile_images/1602113869014605829/J4MH3omV_normal.jpg,BlackLivesMatter ???,@InfosecFam,. CyberSecurity Pro. Old school Nerd since Never Ending Story. Husband-Father.
https://twitter.com/Darling_Gypsum,https://pbs.twimg.com/profile_images/1358511145242529799/IWybvhnk_normal.jpg,Angela McCain #BlackLivesMatter,@Darling_Gypsum,"she/her, bi, ADHD - DM/GM, writer, musician, roleplayer, Voice Actor -"
https://twitter.com/DuaneWright2865,https://pbs.twimg.com/profile_images/958074669592006656/mt1rgCUM_normal.jpg,Duane Wright #COLA4ALL #BlackLivesMatter,@DuaneWright2865,"UC Davis sociology PhD candidate- labor, social movements, education. Member of UAW 2865, UC-AWDU. He/him/his."
https://twitter.com/EducatingRini,https://pbs.twimg.com/profile_images/1363111515495268354/Rre0k_Ag_normal.jpg,Rini Paul #BlackLivesMatter #Ally,@EducatingRini,London GP
https://twitter.com/CharliCertified,https://pbs.twimg.com/profile_images/1500564322279374856/uCsoYu9M_normal.jpg,Charli,@CharliCertified,Author of
https://twitter.com/tsarbrian,https://pbs.twimg.com/profile_images/1513594812481556489/OituEkl3_normal.jpg,Brian Stephens #BlackLivesMatter,@tsarbrian,My debut novel is out now - Shall We Darlings? available on Amazon in paperback and kindle
https://twitter.com/StillHadThese,https://pbs.twimg.com/profile_images/1308161253907394560/eZUJhm2Y_normal.jpg,cohost.org/JamesFnX #BlackLivesMatter,@StillHadThese,He/him - Do good for your fellow people.
https://twitter.com/osoordinary,https://pbs.twimg.com/profile_images/1611619762961883136/p0TBesbA_normal.jpg,Surviving is all I can handle #BlackLivesMatter,@osoordinary,
https://twitter.com/RookzGaming,https://pbs.twimg.com/profile_images/659815617/me_normal.jpg,Rookz Gaming #BlackLivesMatter,@RookzGaming,",,, ;..; ,,,"
https://twitter.com/justinputney,https://pbs.twimg.com/profile_images/875522109975306240/d14PcCUI_normal.jpg,Justin Putney #BlackLivesMatter #TruthMatters,@justinputney,Owner
https://twitter.com/OWMCLiberation,https://pbs.twimg.com/profile_images/1245234821741154306/7dfNYxxY_normal.jpg,owmcliberation #BlackLivesMatter,@OWMCLiberation,"A national network mobilizing White men to learn, grow, and take action against White supremacy and patriarchy."
https://twitter.com/MagStewart,https://pbs.twimg.com/profile_images/1040461244971528192/kPj300iU_normal.jpg,Maggie Stewart #BlackLivesMatter,@MagStewart,Canadian Immigration and Citizenship Attorney
https://twitter.com/TIMESKIPTOBIO,https://pbs.twimg.com/profile_images/1275792287851704321/SllAtt3d_normal.jpg,bio / BLACK LIVES MATTER,@TIMESKIPTOBIO,i go on
https://twitter.com/BLMSacramento,https://pbs.twimg.com/profile_images/1457977934141030402/3t4s93nM_normal.jpg,Black Lives Matter Sacramento,@BLMSacramento,The official twitter page for Black Lives Matter Sacramento.
https://twitter.com/theanimeboiis,https://pbs.twimg.com/profile_images/860513720228732928/qjNALQSe_normal.jpg,The Anime Boiis | #BlackLivesMatter,@theanimeboiis,Two Boiis One Twitter | We make funny Videos and Stream sometimes ( ?° ?? ?°) Business inquiries: abridgedboiis@gmail.com
https://twitter.com/BLMFoundationUK,https://pbs.twimg.com/profile_images/1436183546364837901/jaNz3JHI_normal.jpg,BLACK LIVES MATTER FOUNDATION UK,@BLMFoundationUK,Black Lives Matter Foundation UK created to help fund Black led projects. Laying foundation to help pave the way...
https://twitter.com/ksubram1,https://pbs.twimg.com/profile_images/1256723243915898880/WgGhzdzx_normal.jpg,Kartik Subramanian #BlackLivesMatter,@ksubram1,"Product @ ? Pay & Wallet. Fintech, Healthcare, Retail, Wireless technologies. Indian railways nut/fan. Avgeek. Insignificant other to"
https://twitter.com/RollTheRRs,https://pbs.twimg.com/profile_images/1341388500462170113/005aWlrN_normal.jpg,#BlackLivesMatter,@RollTheRRs,...purpose is the reason you journey... passion is the fire that lights your way. 1881.
https://twitter.com/darthminos,https://pbs.twimg.com/profile_images/1281305773667233793/Zo6_KqXM_normal.png,DarthMinos | Ryan | #BlackLivesMatter,@darthminos,Medal / Dixper Partner |
https://twitter.com/AnimatedTorrii,https://pbs.twimg.com/profile_images/1512175264557531179/a7cQDZl0_normal.jpg,Torrian #BlackLivesMatter,@AnimatedTorrii,"Animator / Director / Mocap Actor
Current: PreViz/Cinematic Animator for Respawn
- Gen:Lock on HBOMAX
- RvBZero
- DEATHBATTLE
- Action Bots
- RWBY
- Human Beans"
https://twitter.com/BLMLansing,https://pbs.twimg.com/profile_images/1514803521836642306/FF2mfMJi_normal.jpg,Black Lives Matter Lansing,@BLMLansing,follow us on Facebook as well
https://twitter.com/Gebraheel,https://pbs.twimg.com/profile_images/1590997468421947395/WXGEhWQc_normal.jpg,Be excellent to each other. #BlackLivesMatter,@Gebraheel,"@gebraheel@tech.lgbt on Mastodon
Black Lives Matter.  Trans Rights are Human Rights"
https://twitter.com/BLMMichigan,https://pbs.twimg.com/profile_images/1514804122725150743/WyGS0U2A_normal.jpg,Black Lives Matter Michigan,@BLMMichigan,
https://twitter.com/JuliaACohen,https://pbs.twimg.com/profile_images/1132637666833575937/48VZ7hmc_normal.jpg,Julia Cohen // Black Lives Matter,@JuliaACohen,poet & essayist / interviewer
https://twitter.com/BTOTerri,https://pbs.twimg.com/profile_images/1012708888913829888/MNqrfGNw_normal.jpg,Terri Tutich,@BTOTerri,"Tweets about parenting, entrepreneurship, & life. Struggling with your WordPress site? I can help! WP Training, Email Marketing, Lead Magnets/Funnels she/her"
https://twitter.com/OHHLAdotcom,https://pbs.twimg.com/profile_images/1599828672/ohhla_normal.jpg,OHHLA Dot Com #BlackLivesMatter #GileadOutlaw,@OHHLAdotcom,The internet's home for hip-hop lyrics since 1992. Updates are currently on hiatus but I lurk on social media and tweet about things from time to time!
https://twitter.com/TheRealBast6,https://pbs.twimg.com/profile_images/1603729539200434176/VhNhVmPF_normal.jpg,Bastien Tribalat #BlackLivesMatter #StopAsianHate,@TheRealBast6,"Film editor, colorist, filmmaker. ESRA graduate. Gamer. Actor in the web-series"
